Depth,GR,RHOB,Vel
2400.18,22.14,2.787,5401
2400.34,21.34,2.755,5460
2400.49,20.78,2.714,5521
2400.64,20.19,2.697,5583
2400.79,19.76,2.696,5647
2400.95,19.66,2.699,5680
2401.1,20.05,2.687,5647
2401.25,20.74,2.661,5614
2401.4,21.31,2.636,5598
2401.56,21.52,2.614,5551
2401.71,21.26,2.618,5535
2401.86,20.41,2.638,5550
2402.01,19.26,2.65,5581
2402.17,19.14,2.658,5597
2402.32,21.38,2.66,5597
2402.47,24.97,2.652,5596
2402.62,26.49,2.63,5549
2402.78,26.26,2.614,5502
2402.93,25.13,2.648,5396
2403.08,24.45,2.682,5323
2403.23,26.22,2.673,5309
2403.39,28.32,2.66,5337
2403.54,27.4,2.647,5351
2403.69,25.52,2.641,5395
2403.84,24.24,2.65,5410
2403.99,22.73,2.656,5424
2404.15,21.37,2.649,5469
2404.3,20.99,2.651,5469
2404.45,22.12,2.65,5484
2404.6,24.49,2.636,5499
2404.76,27.13,2.617,5499
2404.91,28.14,2.608,5483
2405.06,28.29,2.6,5468
2405.21,29.79,2.583,5408
2405.37,33,2.584,5349
2405.52,37.83,2.61,5277
2405.67,40.94,2.667,5179
2405.82,40.81,2.704,5073
2405.98,39.4,2.718,4970
2406.13,39.71,2.736,4884
2406.28,44.13,2.755,4835
2406.43,47.39,2.775,4823
2406.59,47.7,2.795,4859
2406.74,48.22,2.808,4907
2406.89,47.73,2.784,4932
2407.04,49.72,2.73,4969
2407.2,50.2,2.714,4994
2407.35,49.51,2.741,5006
2407.5,51.44,2.775,4981
2407.65,52.96,2.74,4955
2407.8,52.88,2.673,4918
2407.96,54.49,2.62,4881
2408.11,58.47,2.649,4881
2408.26,58.12,2.737,4893
2408.41,52.53,2.787,4893
2408.57,44.42,2.742,4905
2408.72,36.35,2.691,4929
2408.87,30.34,2.685,4966
2409.02,27.32,2.681,5017
2409.18,26.19,2.647,5068
2409.33,25.4,2.593,5120
2409.48,25.35,2.578,5107
2409.63,26.46,2.595,5029
2409.79,26.92,2.626,4953
2409.94,26.72,2.671,4867
2410.09,26.59,2.703,4807
2410.24,27.9,2.722,4760
2410.4,29.93,2.736,4807
2410.55,30.78,2.729,4878
2410.7,30.37,2.725,4964
2410.85,29.06,2.74,5014
2411.01,27.83,2.76,5027
2411.16,26.27,2.808,5052
2411.31,24.06,2.842,5065
2411.46,23.3,2.818,5065
2411.61,24.15,2.772,5065
2411.77,25.3,2.752,5064
2411.92,26.59,2.738,5064
2412.07,26.69,2.718,5051
2412.22,25.9,2.701,5051
2412.38,25.21,2.703,5051
2412.53,26.45,2.732,5037
2412.68,28.06,2.762,5024
2412.83,27.73,2.777,5024
2412.99,26.45,2.769,5050
2413.14,25.06,2.756,5063
2413.29,24.06,2.749,5102
2413.44,22.86,2.729,5141
2413.6,23.94,2.694,5168
2413.75,24.48,2.668,5223
2413.9,23.12,2.665,5293
2414.05,22.35,2.646,5335
2414.21,23.69,2.64,5379
2414.36,25.7,2.639,5349
2414.51,26.06,2.657,5278
2414.66,25.21,2.662,5208
2414.82,24.19,2.641,5113
2414.97,23.26,2.626,5086
2415.12,22.47,2.612,5060
2415.27,22.04,2.614,5060
2415.42,21.94,2.606,5046
2415.58,22.71,2.592,5021
2415.73,24.1,2.639,5008
2415.88,28.19,2.683,4969
2416.03,34.69,2.712,4944
2416.19,42.04,2.766,4907
2416.34,46.42,2.807,4895
2416.49,46.76,2.814,4870
2416.64,43.49,2.766,4858
2416.8,37.92,2.742,4834
2416.95,30.47,2.747,4822
2417.1,25.94,2.742,4810
2417.25,25.17,2.741,4822
2417.41,26,2.745,4822
2417.56,27.08,2.761,4821
2417.71,27.8,2.766,4821
2417.86,28.98,2.744,4821
2418.02,32.04,2.713,4845
2418.17,36.31,2.716,4868
2418.32,39.96,2.737,4892
2418.47,42.81,2.736,4917
2418.63,44.58,2.728,4916
2418.78,44.97,2.735,4892
2418.93,44.09,2.747,4855
2419.08,40.9,2.74,4820
2419.23,35.13,2.736,4819
2419.39,30.01,2.699,4819
2419.54,25.74,2.662,4843
2419.69,21.34,2.605,4854
2419.84,19.71,2.536,4878
2420,20.43,2.513,4902
2420.15,22.52,2.528,4939
2420.3,23.21,2.552,4951
2420.45,23.34,2.595,4964
2420.61,22.96,2.628,4951
2420.76,23.01,2.613,4926
2420.91,24.79,2.586,4901
2421.06,26.74,2.56,4865
2421.22,26.41,2.563,4841
2421.37,25.61,2.585,4805
2421.52,26.36,2.612,4770
2421.67,27.9,2.632,4758
2421.83,28.08,2.628,4713
2421.98,26.93,2.62,4701
2422.13,26.29,2.603,4679
2422.28,26.45,2.584,4667
2422.44,27.04,2.585,4667
2422.59,27.74,2.603,4656
2422.74,28.43,2.642,4634
2422.89,29,2.678,4623
2423.04,29.46,2.702,4612
2423.2,29.67,2.737,4612
2423.35,28.9,2.768,4611
2423.5,27.39,2.744,4622
2423.65,26.8,2.697,4633
2423.81,26.78,2.698,4699
2423.96,25.39,2.752,4790
2424.11,22.95,2.743,4873
2424.26,23.11,2.663,4946
2424.42,23.62,2.584,4983
2424.57,24.25,2.578,4996
2424.72,24.68,2.62,5008
2424.87,24.51,2.651,5021
2425.03,24.74,2.646,5046
2425.18,24.97,2.634,5046
2425.33,26.1,2.66,5085
2425.48,28.21,2.693,5098
2425.64,30.27,2.713,5111
2425.79,30.71,2.695,5137
2425.94,29.24,2.674,5191
2426.09,27.42,2.674,5164
2426.25,26.45,2.67,5110
2426.4,26.63,2.655,5070
2426.55,26.81,2.651,5057
2426.7,25.68,2.666,5044
2426.85,23.71,2.705,5057
2427.01,22.27,2.726,5083
2427.16,22.38,2.723,5118
2427.31,21.76,2.698,5176
2427.46,20.82,2.68,5244
2427.62,20.33,2.685,5315
2427.77,20.28,2.685,5373
2427.92,21.26,2.678,5432
2428.07,22.39,2.676,5492
2428.23,22.93,2.685,5569
2428.38,22.91,2.686,5633
2428.53,22.29,2.693,5698
2428.68,22.01,2.714,5747
2428.84,22.63,2.721,5747
2428.99,23.43,2.712,5747
2429.14,23.48,2.701,5697
2429.29,22.51,2.701,5680
2429.45,22.03,2.702,5615
2429.6,22.52,2.7,5567
2429.75,23.6,2.689,5535
2429.9,24.73,2.676,5504
2430.06,25.14,2.672,5489
2430.21,25.01,2.672,5488
2430.36,24.91,2.672,5473
2430.51,24.53,2.657,5443
2430.66,23.58,2.63,5427
2430.82,22.43,2.61,5383
2430.97,22.05,2.6,5353
2431.12,23.18,2.614,5324
2431.27,25.16,2.654,5353
2431.43,25.96,2.695,5382
2431.58,24.95,2.721,5426
2431.73,23.6,2.727,5486
2431.88,21.67,2.724,5563
2432.04,19.9,2.714,5470
2432.19,19.52,2.695,5425
2432.34,20.53,2.692,5563
2432.49,22.68,2.698,5424
2432.65,25.61,2.676,5546
2432.8,28.06,2.656,5740
2432.95,29.78,2.638,5723
2433.1,31.14,2.621,5593
2433.26,32.04,2.64,5484
2433.41,31.45,2.671,5423
2433.56,29.96,2.68,5349
2433.71,29.35,2.68,5263
2433.87,29.1,2.685,5153
2434.02,28.76,2.699,5047
2434.17,28.79,2.728,4958
2434.32,29.15,2.736,4884
2434.47,29.62,2.725,4848
2434.63,30.08,2.683,4896
2434.78,30.42,2.643,5020
2434.93,30.14,2.62,5138
2435.08,28.8,2.595,5261
2435.24,26.31,2.587,5420
2435.39,23.31,2.599,5557
2435.54,22.11,2.62,5605
2435.69,23.24,2.632,5360
2435.85,25.22,2.646,5097
2436,27.43,2.675,4906
2436.15,29.75,2.675,4846
2436.3,33.09,2.655,4980
2436.46,38.54,2.623,5083
2436.61,42.95,2.591,5109
2436.76,44.18,2.625,4980
2436.91,42.77,2.71,4786
2437.07,39.59,2.727,4564
2437.22,37.44,2.684,4411
2437.37,36.38,2.651,4314
2437.52,34.59,2.617,4212
2437.68,32.41,2.585,4176
2437.83,30.97,2.569,4185
2437.98,30.18,2.582,4267
2438.13,29.87,2.597,4323
2438.28,30.13,2.605,4380
2438.44,31.63,2.622,4429
2438.59,35.1,2.667,4469
2438.74,39.75,2.712,4541
2438.89,43.83,2.726,4637
2439.05,46.53,2.731,4737
2439.2,47.2,2.738,4795
2439.35,46.09,2.729,4670
2439.5,43.7,2.712,4448
2439.66,40.57,2.694,4274
2439.81,37.47,2.664,4219
2439.96,35.24,2.636,4219
2440.11,33.88,2.625,4228
2440.27,35.17,2.635,4237
2440.42,40.98,2.654,4255
2440.57,46.4,2.656,4397
2440.72,47.3,2.641,4571
2440.88,44.34,2.632,4735
2441.03,41.62,2.633,4602
2441.18,40.75,2.638,4426
2441.33,40.16,2.634,4436
2441.49,39.86,2.626,4528
2441.64,39.34,2.647,4602
2441.79,37.52,2.687,4667
2441.94,36.14,2.702,4689
2442.09,35.94,2.695,4466
2442.25,35.68,2.678,4244
2442.4,34.84,2.649,4172
2442.55,33.81,2.622,4146
2442.7,33.4,2.6,4198
2442.86,33.53,2.573,4318
2443.01,34.02,2.545,4465
2443.16,35.36,2.538,4578
2443.31,38.24,2.55,4665
2443.47,42.97,2.571,4687
2443.62,47.88,2.594,4766
2443.77,52.27,2.618,4958
2443.92,58.98,2.647,5166
2444.08,64.32,2.681,5276
2444.23,67.87,2.694,5125
2444.38,69.07,2.678,4883
2444.53,66.5,2.656,5072
2444.69,63.83,2.626,5527
2444.84,62.89,2.61,5736
2444.99,62.79,2.614,5702
2445.14,62.02,2.631,5177
2445.3,60.63,2.633,4931
2445.45,59.12,2.622,4906
2445.6,56.21,2.599,4955
2445.75,52.16,2.589,5150
2445.9,50.06,2.621,5123
2446.06,51.14,2.638,4810
2446.21,51.53,2.597,4586
2446.36,50.12,2.543,4471
2446.51,48.37,2.525,4391
2446.67,45.88,2.557,4324
2446.82,41.85,2.598,4267
2446.97,36.49,2.611,4203
2447.12,33.03,2.604,4159
2447.28,30.51,2.617,4168
2447.43,28.95,2.647,4257
2447.58,31.04,2.654,4351
2447.73,33.55,2.635,4449
2447.89,33.27,2.621,4510
2448.04,32.68,2.64,4521
2448.19,33.3,2.653,4459
2448.34,34.48,2.652,4341
2448.5,36.38,2.646,4312
2448.65,39.86,2.643,4379
2448.8,42.19,2.629,4479
2448.95,42.12,2.616,4604
2449.11,41.3,2.619,4760
2449.26,40.76,2.664,4914
2449.41,41.43,2.721,5078
2449.56,42.56,2.762,5226
2449.71,44,2.754,5339
2449.87,45.47,2.702,5457
2450.02,47.66,2.692,5620
2450.17,52.21,2.74,5751
2450.32,56.96,2.774,5556
2450.48,57.54,2.758,5273
2450.63,55.08,2.715,4967
2450.78,51.78,2.703,4628
2450.93,48.6,2.728,4511
2451.09,47.38,2.748,4480
2451.24,47.64,2.774,4480
2451.39,47.85,2.759,4469
2451.54,47.85,2.706,4439
2451.7,47.85,2.648,4399
2451.85,48.11,2.585,4284
2452,48.84,2.563,4140
2452.15,49.76,2.582,3997
2452.31,50.95,2.611,3901
2452.46,50.79,2.633,3909
2452.61,49.28,2.62,3980
2452.76,47.92,2.603,4095
2452.92,46.89,2.596,4245
2453.07,45.97,2.608,4386
2453.22,48.01,2.63,4496
2453.37,52.02,2.644,4579
2453.52,52.76,2.652,4666
2453.68,51.78,2.639,4699
2453.83,53.51,2.637,4687
2453.98,56.98,2.652,4654
2454.13,59.29,2.655,4642
2454.29,59.01,2.644,4697
2454.44,57.14,2.636,4777
2454.59,55.35,2.654,4859
2454.74,53.46,2.679,4919
2454.9,53.94,2.698,4919
2455.05,57.38,2.706,4846
2455.2,59.87,2.7,4729
2455.35,57.81,2.699,4629
2455.51,53.58,2.711,4554
2455.66,50.42,2.724,4553
2455.81,48.53,2.735,4563
2455.96,49.2,2.742,4553
2456.12,53.94,2.736,4531
2456.27,61.42,2.721,4500
2456.42,66.44,2.714,4469
2456.57,66.67,2.721,4419
2456.73,64.92,2.736,4389
2456.88,63.59,2.759,4388
2457.03,63.31,2.786,4408
2457.18,63.8,2.775,4467
2457.33,63.98,2.72,4592
2457.49,62.59,2.653,4712
2457.64,59.39,2.63,4781
2457.79,56.23,2.644,4827
2457.94,54.46,2.659,4863
2458.1,54.47,2.673,4850
2458.25,57.32,2.688,4779
2458.4,61.46,2.691,4677
2458.55,62.56,2.664,4536
2458.71,61.66,2.632,4454
2458.86,61.74,2.63,4424
2459.01,62.57,2.644,4453
2459.16,62.21,2.662,4556
2459.32,61.21,2.698,4631
2459.47,61.68,2.721,4473
2459.62,63.32,2.73,4513
2459.77,63.5,2.752,4674
2459.93,62.48,2.758,4906
2460.08,62.58,2.73,5203
2460.23,64.67,2.704,5388
2460.38,67.67,2.707,5462
2460.54,67.21,2.729,5402
2460.69,65.26,2.774,5328
2460.84,64.08,2.792,5285
2460.99,62.44,2.775,5228
2461.14,60.46,2.753,5160
2461.3,59.67,2.758,5066
2461.45,60.55,2.792,4989
2461.6,60.26,2.804,4902
2461.75,58.65,2.791,4806
2461.91,57.42,2.771,4713
2462.06,56.37,2.748,4624
2462.21,53.93,2.726,4508
2462.36,49.82,2.709,4417
2462.52,47.26,2.693,4319
2462.67,46.72,2.663,4254
2462.82,46.75,2.644,4235
2462.97,46.08,2.666,4253
2463.13,42.51,2.707,4262
2463.28,36.17,2.726,4290
2463.43,31.83,2.719,4308
2463.58,32.71,2.71,4346
2463.74,32.35,2.722,4375
2463.89,31.3,2.744,4414
2464.04,33.03,2.756,4463
2464.19,35.57,2.742,4514
2464.35,37.09,2.735,4534
2464.5,35.85,2.735,4545
2464.65,34.24,2.72,4534
2464.8,34.84,2.679,4502
2464.95,36.58,2.652,4461
2465.11,38.18,2.657,4441
2465.26,39.05,2.679,4420
2465.41,39.65,2.711,4410
2465.56,40.08,2.754,4460
2465.72,40.7,2.762,4531
2465.87,42.14,2.733,4605
2466.02,44.64,2.717,4659
2466.17,45.33,2.715,4715
2466.33,43.66,2.715,4771
2466.48,41.71,2.723,4794
2466.63,40.64,2.732,4771
2466.78,40.43,2.736,4736
2466.94,40.69,2.731,4690
2467.09,41.03,2.732,4646
2467.24,41.13,2.734,4613
2467.39,41.65,2.724,4580
2467.55,41.68,2.714,4569
2467.7,40.21,2.716,4569
2467.85,37.36,2.716,4569
2468,34.8,2.702,4590
2468.16,33.98,2.681,4632
2468.31,36.42,2.662,4676
2468.46,39.28,2.674,4732
2468.61,41.16,2.685,4766
2468.76,43.11,2.69,4789
2468.92,44.96,2.707,4800
2469.07,46.94,2.734,4800
2469.22,48.38,2.766,4823
2469.37,47.63,2.785,4834
2469.53,46.07,2.787,4858
2469.68,45.56,2.779,4869
2469.83,44.66,2.757,4869
2469.98,42.01,2.728,4868
2470.14,40.74,2.701,4856
2470.29,43.64,2.688,4844
2470.44,46.31,2.692,4832
2470.59,44.54,2.705,4831
2470.75,42.16,2.724,4831
2470.9,41,2.735,4819
2471.05,40.36,2.741,4795
2471.2,39.75,2.736,4783
2471.36,40.63,2.737,4782
2471.51,45,2.734,4747
2471.66,49.08,2.719,4724
2471.81,48.79,2.704,4668
2471.97,45.87,2.691,4602
2472.12,44.05,2.665,4549
2472.27,43.49,2.648,4486
2472.42,43.28,2.66,4456
2472.57,42.64,2.674,4476
2472.73,41.49,2.686,4558
2472.88,40.59,2.706,4633
2473.03,40.29,2.713,4687
2473.18,40.42,2.703,4732
2473.34,40.65,2.687,4515
2473.49,41.53,2.664,4365
2473.64,42.79,2.659,4260
2473.79,42.79,2.659,4144
2473.95,39.29,2.649,4075
2474.1,35.68,2.639,4214
2474.25,33.34,2.62,4402
2474.4,32.09,2.611,4608
2474.56,33.15,2.623,4752
2474.71,36.52,2.644,4821
2474.86,39.62,2.69,4868
2475.01,41.83,2.741,4880
2475.17,44.15,2.738,4916
2475.32,45.56,2.703,4916
2475.47,44.71,2.674,4903
2475.62,43.02,2.666,4878
2475.78,43.18,2.665,4866
2475.93,43.92,2.662,4842
2476.08,42.61,2.673,4818
2476.23,41.1,2.713,4782
2476.38,42.08,2.747,4759
2476.54,44.14,2.755,4747
2476.69,44.96,2.736,4735
2476.84,44.83,2.721,4735
2476.99,44.73,2.724,4734
2477.15,44.61,2.71,4757
2477.3,44.12,2.7,4780
2477.45,41.76,2.711,4814
2477.6,39.09,2.735,4850
2477.76,37.89,2.767,4873
2477.91,38.48,2.779,4909
2478.06,39.97,2.772,4909
2478.21,38.92,2.783,4908
2478.37,37.46,2.844,4872
2478.52,37.74,2.912,4859
2478.67,39.34,2.912,4847
2478.82,40.11,2.836,4835
2478.98,40.55,2.772,4822
2479.13,44.8,2.762,4799
2479.28,51.89,2.776,4763
2479.43,54.78,2.79,4763
2479.59,54.22,2.783,4809
2479.74,52.22,2.755,4905
2479.89,50.14,2.73,4991
2480.04,48.73,2.734,5042
2480.19,48.27,2.752,5016
2480.35,50.55,2.744,5003
2480.5,54.5,2.749,5041
2480.65,55.05,2.785,5119
2480.8,50.68,2.805,5326
2480.96,47.64,2.781,5458
2481.11,50.91,2.764,5581
2481.26,58.04,2.813,5645
2481.41,61.69,2.846,5612
2481.57,59.84,2.766,5564
2481.72,56.4,2.694,5517
2481.87,54.07,2.669,5486
2482.02,52.84,2.624,5455
2482.18,52.05,2.608,5424
2482.33,53.03,2.608,5394
2482.48,57.14,2.603,5364
2482.63,61.79,2.625,5320
2482.79,63.66,2.651,5317
2482.94,64.15,2.66,5277
2483.09,65.49,2.647,5262
2483.24,68.59,2.641,5234
2483.4,74.3,2.659,5219
2483.55,78.31,2.684,5205
2483.7,76.2,2.686,5205
2483.85,71.89,2.677,5204
2484,67.44,2.677,5204
2484.16,63,2.646,5203
2484.31,59.96,2.606,5203
2484.46,58.55,2.598,5203
2484.61,60.05,2.608,5202
2484.77,63.54,2.604,5202
2484.92,66.72,2.597,5201
2485.07,68.47,2.654,5206
2485.22,69.91,2.707,5214
2485.38,69.83,2.717,5255
2485.53,67.58,2.729,5269
2485.68,65.7,2.745,5283
2485.83,64.16,2.745,5297
2485.99,62.43,2.721,5310
2486.14,58.5,2.699,5324
2486.29,51.07,2.684,5324
2486.44,42.93,2.653,5352
2486.6,38,2.609,5352
2486.75,36.78,2.586,5337
2486.9,37.16,2.587,5293
2487.05,39.15,2.6,5195
2487.21,45.52,2.603,5114
2487.36,55.3,2.605,5035
2487.51,62.6,2.658,4946
2487.66,64.63,2.705,4897
2487.81,64.01,2.705,4872
2487.97,63.22,2.698,4848
2488.12,62.78,2.704,4835
2488.27,62.68,2.705,4823
2488.42,62.82,2.704,4835
2488.58,63.82,2.729,4846
2488.73,66.47,2.773,4882
2488.88,69.29,2.825,4930
2489.03,69.55,2.838,4980
2489.19,65.33,2.802,5056
2489.34,56.94,2.762,5135
2489.49,49.32,2.742,5202
2489.64,41.31,2.738,5285
2489.8,31.87,2.727,5147
2489.95,26.14,2.678,5067
2490.1,23.78,2.599,5067
2490.25,22.57,2.523,5092
2490.41,22.14,2.482,5145
2490.56,22.04,2.484,5240
2490.71,21.91,2.503,5296
2490.86,22.45,2.53,5339
2491.02,22.97,2.55,5143
2491.17,23.1,2.537,4974
2491.32,25,2.512,4949
2491.47,26.83,2.502,4986
2491.62,26.75,2.495,5037
2491.78,26.57,2.475,4948
2491.93,27.32,2.435,4791
2492.08,28.99,2.424,4733
2492.23,31.33,2.452,4790
2492.39,34.61,2.486,4934
2492.54,42.31,2.512,5034
2492.69,51.8,2.527,5099
2492.84,60.11,2.541,5112
2493,67.69,2.559,5085
2493.15,75.22,2.585,5071
2493.3,78.7,2.652,5058
2493.45,78.96,2.709,5019
2493.61,78.52,2.739,4993
2493.76,75.7,2.768,4980
2493.91,72.44,2.764,4942
2494.06,68.48,2.76,4893
2494.22,64.69,2.749,4832
2494.37,63.07,2.693,4773
2494.52,66.38,2.618,4727
2494.67,71.69,2.592,4738
2494.83,73.89,2.655,4772
2494.98,71.76,2.713,4784
2495.13,66.96,2.744,4807
2495.28,60.64,2.762,4818
2495.43,55.8,2.723,4817
2495.59,53.18,2.666,4829
2495.74,52.28,2.614,4864
2495.89,52.77,2.582,4913
2496.04,53.47,2.588,4987
2496.2,52.49,2.631,5050
2496.35,46.84,2.67,5102
2496.5,40.96,2.647,5142
2496.65,38.58,2.612,5168
2496.81,38.07,2.591,5195
2496.96,38.2,2.591,5208
2497.11,38.43,2.601,5222
2497.26,39.06,2.611,5221
2497.42,40.63,2.618,5179
2497.57,42.32,2.619,5112
2497.72,43.71,2.611,5008
2497.87,43.81,2.582,4859
2498.03,41.73,2.538,4811
2498.18,39.24,2.522,4907
2498.33,38.06,2.55,5006
2498.48,39.15,2.571,5057
2498.64,42.11,2.576,5057
2498.79,46.09,2.58,4954
2498.94,53.18,2.609,4880
2499.09,58.19,2.624,4809
2499.24,56.59,2.606,4762
2499.4,56.29,2.569,4693
2499.55,56.75,2.546,4594
2499.7,60.51,2.556,4500
2499.85,64.89,2.577,4409
2500.01,68.18,2.584,4303
2500.16,69.73,2.579,4238
2500.31,68.55,2.551,4321
2500.46,67.16,2.525,4393
2500.62,65.91,2.519,4488
2500.77,64.5,2.524,4581
2500.92,63.14,2.543,4679
2501.07,61.6,2.559,4780
2501.23,59.37,2.565,4851
2501.38,55.41,2.57,4899
2501.53,49.81,2.583,4947
2501.68,46.25,2.602,4959
2501.84,46.07,2.615,4922
2501.99,49.31,2.609,4778
2502.14,53.73,2.588,4676
2502.29,59.67,2.568,4653
2502.45,65.9,2.554,4709
2502.6,65.75,2.557,4847
2502.75,59.69,2.574,5007
2502.9,52.17,2.589,5124
2503.05,46.47,2.6,5218
2503.21,43.6,2.602,5360
2503.36,41.63,2.604,5433
2503.51,40.19,2.613,5463
2503.66,40.81,2.629,5315
2503.82,44.19,2.643,5161
2503.97,51.36,2.642,5068
2504.12,60.24,2.625,4941
2504.27,67.54,2.596,4879
2504.43,72.62,2.579,4855
2504.58,73.18,2.579,4866
2504.73,70.91,2.58,4878
2504.88,65.12,2.573,4878
2505.04,60.65,2.565,4841
2505.19,60.66,2.565,4794
2505.34,63.25,2.565,4736
2505.49,65.51,2.57,4679
2505.65,66.31,2.581,4624
2505.8,62.89,2.587,4559
2505.95,57.92,2.576,4416
2506.1,55.24,2.533,4486
2506.26,56.95,2.492,4780
2506.41,56.56,2.476,4935
2506.56,53.71,2.485,4997
2506.71,53.25,2.508,4971
2506.86,54.72,2.549,4801
2507.02,56.65,2.567,4946
2507.17,55.34,2.572,4599
2507.32,52.29,2.568,4970
2507.47,51.93,2.548,4835
2507.63,53.32,2.527,4788
2507.78,55.35,2.552,5124
2507.93,57,2.598,5302
2508.08,57.92,2.639,5360
2508.24,58.85,2.65,5448
2508.39,59.39,2.619,5571
2508.54,59.75,2.581,5666
2508.69,59.96,2.55,5749
2508.85,58.55,2.556,5816
2509,56.26,2.591,5585
2509.15,55.47,2.59,5430
2509.3,55.83,2.546,5371
2509.46,55.01,2.482,5400
2509.61,54.45,2.46,5429
2509.76,57.23,2.481,5413
2509.91,59.92,2.503,5340
2510.07,58.9,2.523,5226
2510.22,56.64,2.547,5077
2510.37,55.56,2.582,4962
2510.52,55.49,2.621,4840
2510.67,55.98,2.654,4804
2510.83,56.42,2.66,4875
2510.98,56.52,2.652,4973
2511.13,56.52,2.665,5036
2511.28,56.53,2.729,5023
2511.44,56.4,2.794,4972
2511.59,56.17,2.84,4959
2511.74,56.2,2.811,4929
2511.89,56.05,2.72,4921
2512.05,55.84,2.669,4920
2512.2,55.85,2.668,4920
2512.35,55.85,2.693,4920
2512.5,55.85,2.693,4919
2512.66,55.85,2.661,4919
2512.81,55.85,2.627,4906
2512.96,55.86,2.608,4894
2513.11,55.86,2.636,4893
2513.27,55.86,2.701,4905
2513.42,55.86,2.771,4905
2513.57,55.86,2.818,4904
2513.72,55.87,2.836,4904
2513.88,55.87,2.853,4903
2514.03,55.87,2.884,4903
2514.18,55.87,2.911,4903
2514.33,55.87,2.934,4906
2514.48,55.88,2.933,4914
2514.64,55.88,2.914,4914
2514.79,55.88,2.901,4901
2514.94,55.88,2.895,4901
2515.09,55.88,2.899,4900
2515.25,55.89,2.901,4900
2515.4,55.89,2.894,4900
2515.55,55.89,2.895,4899
2515.7,55.89,2.891,4899
